Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Amount Product,Unit Price,Quantity,Purchase Date,Shipping Type,Amount Add-on,Total Amount,Add-on1,Add-on2,Add-on3,Periode
12054,50,Male,No,Tablet,TBL345,1,Completed,PayPal,5504.87,786.41,7,2024-06-02,Standard,45.74,5550.61,Extended Warranty,None,None,2024-06
12055,46,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3216.5,459.5,7,2024-01-19,Standard,0.0,3216.5,None,None,None,2024-01
12056,75,Female,Yes,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,2024-02-29,Same Day,186.57,3798.3700000000003,Accessory,Extended Warranty,Accessory,2024-02
12057,25,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,2297.5,459.5,5,2024-02-13,Expedited,91.21,2388.71,Accessory,Accessory,None,2024-02
12057,25,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,2024-03-28,Expedited,51.13,1190.8100000000002,Accessory,None,None,2024-03
12057,25,Female,Yes,Laptop,LTP123,2,Cancelled,PayPal,2022.96,674.32,3,2024-07-30,Expedited,48.09,2071.05,Impulse Item,None,None,2024-07
12058,33,Male,Yes,Laptop,LTP123,1,Cancelled,PayPal,674.32,674.32,1,2024-02-04,Standard,220.34,894.6600000000001,Extended Warranty,Extended Warranty,Accessory,2024-02
12058,33,Male,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-03-10,Same Day,168.33,8146.09,Impulse Item,Accessory,None,2024-03
12058,33,Male,Yes,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,2024-04-12,Standard,0.0,3932.05,None,None,None,2024-04
12058,33,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2167.08,361.18,6,2024-06-13,Standard,0.0,2167.08,None,None,None,2024-06
12059,80,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,6068.88,674.32,9,2024-02-05,Expedited,185.17,6254.05,Extended Warranty,Extended Warranty,Accessory,2024-02
12061,45,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,459.5,459.5,1,2024-08-16,Standard,10.73,470.23,Accessory,None,None,2024-08
12062,78,Female,No,Headphones,HDP456,2,Completed,PayPal,722.36,361.18,2,2024-01-21,Standard,11.4,733.76,Impulse Item,None,None,2024-01
12063,29,Female,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-07-16,Standard,81.57,803.9300000000001,Extended Warranty,Extended Warranty,None,2024-07
12063,29,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,3419.04,1139.68,3,2024-08-06,Standard,188.09,3607.13,Impulse Item,Accessory,Accessory,2024-08
12064,44,Male,Yes,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,2024-04-26,Standard,0.0,3250.62,None,None,None,2024-04
12064,44,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,2024-05-07,Same Day,74.55,1453.05,Impulse Item,Accessory,None,2024-05
12065,40,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,674.32,674.32,1,2024-04-11,Same Day,0.0,674.32,None,None,None,2024-04
12066,51,Male,No,Headphones,HDP456,2,Cancelled,Bank Transfer,3250.62,361.18,9,2024-08-31,Expedited,0.0,3250.62,None,None,None,2024-08
12069,77,Female,No,Smartphone,SMP234,4,Cancelled,Credit Card,7977.76,1139.68,7,2024-05-18,Same Day,53.56,8031.320000000001,Accessory,None,None,2024-05
12069,77,Female,Yes,Smartphone,SMP234,5,Completed,PayPal,9117.44,1139.68,8,2024-07-18,Expedited,31.21,9148.65,Impulse Item,None,None,2024-07
12070,56,Male,No,Smartphone,SMP234,3,Completed,PayPal,7977.76,1139.68,7,2024-03-16,Same Day,0.0,7977.76,None,None,None,2024-03
12071,59,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,4720.24,674.32,7,2024-01-07,Standard,184.25,4904.49,Impulse Item,Accessory,None,2024-01
12071,59,Female,Yes,Headphones,HDP456,3,Cancelled,Credit Card,1083.54,361.18,3,2024-07-18,Standard,162.91,1246.45,Accessory,Accessory,Extended Warranty,2024-07
12073,75,Female,No,Laptop,LTP123,3,Completed,PayPal,4045.92,674.32,6,2024-01-27,Standard,173.52,4219.4400000000005,Accessory,Extended Warranty,Accessory,2024-01
12074,57,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,6291.28,786.41,8,2024-09-15,Expedited,171.25,6462.53,Accessory,Impulse Item,Extended Warranty,2024-09
12076,41,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,2528.26,361.18,7,2024-07-22,Same Day,19.73,2547.9900000000002,Extended Warranty,None,None,2024-07
12079,67,Male,Yes,Headphones,HDP456,3,Completed,PayPal,2167.08,361.18,6,2024-02-04,Same Day,0.0,2167.08,None,None,None,2024-02
12079,67,Male,Yes,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-02-23,Expedited,204.15,1552.7900000000002,Accessory,Accessory,Accessory,2024-02
12079,67,Male,No,Headphones,HDP456,2,Cancelled,PayPal,2889.44,361.18,8,2024-04-03,Same Day,96.78,2986.2200000000003,Accessory,Accessory,None,2024-04
12081,68,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,1805.9,361.18,5,2024-01-09,Expedited,172.36,1978.2600000000002,Impulse Item,Impulse Item,None,2024-01
12081,68,Male,No,Smartphone,SMP234,2,Completed,Credit Card,5698.4,1139.68,5,2024-01-24,Same Day,14.59,5712.99,Accessory,None,None,2024-01
12081,68,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,3611.8,361.18,10,2024-02-21,Same Day,82.04,3693.84,Impulse Item,None,None,2024-02
12081,68,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,3419.04,1139.68,3,2024-03-18,Same Day,172.81,3591.85,Extended Warranty,Accessory,Extended Warranty,2024-03
12082,32,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,919.0,459.5,2,2024-04-23,Standard,0.0,919.0,None,None,None,2024-04
12082,32,Male,No,Smartwatch,SWT567,1,Completed,PayPal,3676.0,459.5,8,2024-06-26,Expedited,69.98,3745.98,Extended Warranty,Extended Warranty,None,2024-06
12082,32,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-07-30,Expedited,56.9,3732.9,Accessory,Accessory,None,2024-07
12083,27,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,2024-07-05,Standard,173.96,2196.92,Impulse Item,Accessory,None,2024-07
12084,42,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,2024-01-09,Same Day,0.0,5394.56,None,None,None,2024-01
12084,42,Male,Yes,Headphones,HDP456,1,Cancelled,Credit Card,1083.54,361.18,3,2024-04-05,Same Day,0.0,1083.54,None,None,None,2024-04
12086,40,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,2024-02-22,Same Day,0.0,5504.87,None,None,None,2024-02
12087,79,Male,No,Tablet,TBL345,5,Completed,PayPal,4718.46,786.41,6,2024-02-06,Expedited,117.08,4835.54,Impulse Item,Accessory,None,2024-02
12087,79,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-13,Same Day,80.28,6918.36,Impulse Item,None,None,2024-06
12088,32,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,6743.2,674.32,10,2024-03-23,Standard,19.95,6763.15,Extended Warranty,None,None,2024-03
12088,32,Female,No,Tablet,TBL345,4,Completed,Credit Card,3932.05,786.41,5,2024-07-17,Same Day,204.08,4136.13,Impulse Item,Extended Warranty,Extended Warranty,2024-07
12091,51,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,3676.0,459.5,8,2024-03-10,Expedited,149.28,3825.28,Accessory,Accessory,Extended Warranty,2024-03
12091,51,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,5698.4,1139.68,5,2024-03-16,Expedited,119.03,5817.429999999999,Accessory,Extended Warranty,Accessory,2024-03
12091,51,Male,Yes,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,2024-04-11,Expedited,65.2,9182.640000000001,Extended Warranty,None,None,2024-04
12092,51,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-06-30,Expedited,83.51,3759.51,Accessory,None,None,2024-06
12093,60,Female,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,2024-05-13,Expedited,79.82,4125.74,Impulse Item,Accessory,None,2024-05
12093,60,Female,No,Headphones,HDP456,1,Cancelled,Bank Transfer,361.18,361.18,1,2024-06-27,Standard,96.06,457.24,Accessory,None,None,2024-06
12093,60,Female,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-08-07,Expedited,76.74,7154.429999999999,Accessory,None,None,2024-08
12094,36,Male,No,Headphones,HDP456,5,Completed,PayPal,2889.44,361.18,8,2024-01-01,Expedited,217.47,3106.91,Extended Warranty,Extended Warranty,Impulse Item,2024-01
12094,36,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-02-23,Same Day,106.25,4152.17,Impulse Item,Impulse Item,None,2024-02
12095,26,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,4135.5,459.5,9,2024-07-30,Expedited,89.69,4225.19,Impulse Item,Impulse Item,Accessory,2024-07
12097,69,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,2024-01-12,Standard,62.06,1506.78,Accessory,None,None,2024-01
12098,36,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,2024-01-01,Same Day,0.0,10257.12,None,None,None,2024-01
12098,36,Male,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,2024-05-12,Same Day,0.0,3611.8,None,None,None,2024-05
12101,32,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,6743.2,674.32,10,2024-08-28,Expedited,53.33,6796.53,Impulse Item,None,None,2024-08
12102,27,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,2757.0,459.5,6,2024-06-17,Standard,0.0,2757.0,None,None,None,2024-06
12103,33,Female,No,Laptop,LTP123,4,Cancelled,PayPal,6743.2,674.32,10,2024-07-30,Expedited,237.07,6980.2699999999995,Accessory,Accessory,Impulse Item,2024-07
12104,76,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,459.5,459.5,1,2024-02-16,Expedited,0.0,459.5,None,None,None,2024-02
12105,60,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2757.0,459.5,6,2024-03-15,Expedited,0.0,2757.0,None,None,None,2024-03
12107,52,Female,No,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,2024-05-19,Standard,49.74,2747.02,Accessory,None,None,2024-05
12108,52,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,1838.0,459.5,4,2024-04-28,Expedited,0.0,1838.0,None,None,None,2024-04
12108,52,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,5394.56,674.32,8,2024-06-10,Same Day,0.0,5394.56,None,None,None,2024-06
12108,52,Male,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-06-22,Same Day,223.18,945.54,Accessory,Extended Warranty,Extended Warranty,2024-06
12109,56,Male,Yes,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,2024-05-16,Standard,100.13,1672.9499999999998,Extended Warranty,Extended Warranty,None,2024-05
12109,56,Male,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,2024-09-22,Standard,0.0,3611.8,None,None,None,2024-09
12110,56,Male,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,2757.0,459.5,6,2024-01-16,Standard,144.4,2901.4,Accessory,Impulse Item,Extended Warranty,2024-01
12110,56,Male,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-05-24,Expedited,102.93,2800.21,Accessory,Extended Warranty,None,2024-05
12111,21,Female,No,Headphones,HDP456,2,Cancelled,PayPal,3250.62,361.18,9,2024-01-01,Standard,93.6,3344.22,Extended Warranty,Accessory,Impulse Item,2024-01
12115,63,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,674.32,674.32,1,2024-01-01,Expedited,52.6,726.9200000000001,Extended Warranty,None,None,2024-01
12115,63,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,11396.8,1139.68,10,2024-07-08,Same Day,99.52,11496.32,Impulse Item,None,None,2024-07
12116,68,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3676.0,459.5,8,2024-01-23,Same Day,0.0,3676.0,None,None,None,2024-01
12116,68,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,919.0,459.5,2,2024-08-27,Expedited,0.0,919.0,None,None,None,2024-08
12118,50,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,3676.0,459.5,8,2024-01-12,Expedited,45.96,3721.96,Accessory,None,None,2024-01
12118,50,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-06-12,Expedited,84.6,445.78,Accessory,None,None,2024-06
12124,28,Male,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,2024-01-12,Expedited,207.07,3818.8700000000003,Accessory,Extended Warranty,Accessory,2024-01
12124,28,Male,No,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,2024-06-24,Expedited,54.45,5559.32,Extended Warranty,None,None,2024-06
12124,28,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,4720.24,674.32,7,2024-06-27,Same Day,77.76,4798.0,Impulse Item,None,None,2024-06
12127,27,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-03-20,Standard,136.09,4182.01,Accessory,Impulse Item,Accessory,2024-03
12127,27,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-07-20,Same Day,0.0,2757.0,None,None,None,2024-07
12128,37,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-03-03,Expedited,60.35,1633.1699999999998,Extended Warranty,None,None,2024-03
12130,66,Female,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-04-04,Same Day,84.47,10341.59,Accessory,Impulse Item,None,2024-04
12130,66,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-06-30,Same Day,99.16,4657.88,Impulse Item,Accessory,None,2024-06
12131,77,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,6291.28,786.41,8,2024-07-19,Expedited,87.9,6379.179999999999,Extended Warranty,None,None,2024-07
12132,57,Female,No,Smartphone,SMP234,4,Completed,Credit Card,3419.04,1139.68,3,2024-05-18,Same Day,111.53,3530.57,Extended Warranty,Impulse Item,None,2024-05
12132,57,Female,Yes,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-08-22,Expedited,147.52,10404.640000000001,Accessory,Extended Warranty,Impulse Item,2024-08
12134,72,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,674.32,674.32,1,2024-02-19,Standard,0.0,674.32,None,None,None,2024-02
12134,72,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,10257.12,1139.68,9,2024-06-12,Same Day,122.27,10379.390000000001,Accessory,Impulse Item,None,2024-06
12134,72,Male,No,Laptop,LTP123,5,Completed,PayPal,2022.96,674.32,3,2024-09-22,Expedited,138.91,2161.87,Impulse Item,Extended Warranty,None,2024-09
12135,62,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,3611.8,361.18,10,2024-05-31,Standard,46.4,3658.2000000000003,Accessory,Accessory,None,2024-05
12136,76,Female,No,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,2024-01-28,Same Day,170.99,5675.86,Accessory,Extended Warranty,Extended Warranty,2024-01
12136,76,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,4135.5,459.5,9,2024-09-06,Expedited,174.82,4310.32,Extended Warranty,Extended Warranty,None,2024-09
12137,34,Female,No,Laptop,LTP123,5,Completed,PayPal,3371.6,674.32,5,2024-07-31,Expedited,0.0,3371.6,None,None,None,2024-07
12138,43,Female,No,Smartphone,SMP234,4,Completed,PayPal,4558.72,1139.68,4,2024-01-01,Expedited,79.01,4637.7300000000005,Accessory,None,None,2024-01
12138,43,Female,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,2024-01-27,Standard,0.0,5698.4,None,None,None,2024-01
12138,43,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,6068.88,674.32,9,2024-05-13,Same Day,185.16,6254.04,Impulse Item,Impulse Item,None,2024-05
12138,43,Female,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-08-28,Standard,175.68,6466.96,Accessory,Impulse Item,Accessory,2024-08
12140,60,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,5698.4,1139.68,5,2024-02-03,Expedited,271.62,5970.0199999999995,Accessory,Extended Warranty,Impulse Item,2024-02
12140,60,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-08-17,Standard,71.55,5769.95,Accessory,None,None,2024-08
12141,62,Female,Yes,Smartwatch,SWT567,3,Completed,PayPal,2757.0,459.5,6,2024-08-11,Standard,27.08,2784.08,Extended Warranty,None,None,2024-08
12142,35,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-06-04,Standard,111.36,10368.480000000001,Extended Warranty,Extended Warranty,None,2024-06
12143,53,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4595.0,459.5,10,2024-02-02,Same Day,45.99,4640.99,Extended Warranty,Impulse Item,None,2024-02
12143,53,Female,Yes,Headphones,HDP456,1,Cancelled,PayPal,2167.08,361.18,6,2024-07-12,Expedited,101.79,2268.87,Extended Warranty,Extended Warranty,Accessory,2024-07
12144,25,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,3932.05,786.41,5,2024-01-23,Expedited,285.72,4217.77,Accessory,Accessory,Extended Warranty,2024-01
12144,25,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,6743.2,674.32,10,2024-05-03,Same Day,24.04,6767.24,Accessory,None,None,2024-05
12146,65,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,5394.56,674.32,8,2024-01-04,Same Day,36.98,5431.54,Accessory,None,None,2024-01
12146,65,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,3145.64,786.41,4,2024-04-19,Expedited,159.74,3305.38,Extended Warranty,Impulse Item,Accessory,2024-04
12146,65,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,674.32,674.32,1,2024-05-08,Expedited,128.63,802.95,Accessory,Impulse Item,None,2024-05
12146,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-05-15,Standard,237.73,6306.61,Extended Warranty,Impulse Item,Extended Warranty,2024-05
12146,65,Female,No,Headphones,HDP456,2,Completed,PayPal,1083.54,361.18,3,2024-05-19,Same Day,0.0,1083.54,None,None,None,2024-05
12147,50,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,4045.92,674.32,6,2024-09-09,Expedited,157.04,4202.96,Extended Warranty,Impulse Item,None,2024-09
12148,32,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,2024-01-03,Standard,0.0,5504.87,None,None,None,2024-01
12148,32,Female,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-04-01,Same Day,204.54,1777.36,Impulse Item,Extended Warranty,Accessory,2024-04
12149,20,Male,No,Headphones,HDP456,4,Cancelled,PayPal,3611.8,361.18,10,2024-05-02,Standard,0.0,3611.8,None,None,None,2024-05
12149,20,Male,No,Laptop,LTP123,4,Completed,PayPal,1348.64,674.32,2,2024-05-13,Expedited,10.88,1359.5200000000002,Impulse Item,None,None,2024-05
12150,50,Female,No,Headphones,HDP456,4,Cancelled,PayPal,1083.54,361.18,3,2024-05-07,Same Day,38.55,1122.09,Extended Warranty,None,None,2024-05
12151,25,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1805.9,361.18,5,2024-09-21,Standard,0.0,1805.9,None,None,None,2024-09
12152,32,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,919.0,459.5,2,2024-09-09,Standard,237.68,1156.68,Impulse Item,Impulse Item,Extended Warranty,2024-09
12153,36,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-05-09,Same Day,127.49,5825.889999999999,Extended Warranty,Extended Warranty,Impulse Item,2024-05
12154,47,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-01-24,Same Day,213.82,3103.26,Impulse Item,Accessory,Extended Warranty,2024-01
12155,75,Female,Yes,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,2024-01-03,Same Day,0.0,1348.64,None,None,None,2024-01
12156,48,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2889.44,361.18,8,2024-09-15,Expedited,143.11,3032.55,Impulse Item,Impulse Item,None,2024-09
12157,56,Female,No,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,2024-09-04,Same Day,184.03,2481.53,Extended Warranty,Accessory,None,2024-09
12158,49,Male,No,Laptop,LTP123,4,Completed,PayPal,4045.92,674.32,6,2024-04-14,Expedited,18.78,4064.7000000000003,Impulse Item,None,None,2024-04
12158,49,Male,Yes,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,2024-05-09,Same Day,62.97,7927.070000000001,Impulse Item,Extended Warranty,None,2024-05
12159,66,Female,No,Headphones,HDP456,1,Completed,PayPal,1805.9,361.18,5,2024-01-01,Expedited,0.0,1805.9,None,None,None,2024-01
12159,66,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,2024-03-21,Same Day,26.05,4621.05,Accessory,None,None,2024-03
12161,36,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-06-28,Expedited,185.03,3861.03,Accessory,Extended Warranty,Impulse Item,2024-06
12162,68,Male,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-06-21,Expedited,87.29,1532.01,Impulse Item,Extended Warranty,None,2024-06
12163,58,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1838.0,459.5,4,2024-05-31,Same Day,82.64,1920.64,Extended Warranty,None,None,2024-05
12164,74,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,2024-01-06,Expedited,59.24,1407.88,Extended Warranty,None,None,2024-01
12165,79,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-05-31,Standard,73.38,1422.02,Accessory,None,None,2024-05
12165,79,Female,No,Smartwatch,SWT567,2,Completed,PayPal,4595.0,459.5,10,2024-08-05,Standard,210.42,4805.42,Accessory,Extended Warranty,Extended Warranty,2024-08
12169,59,Male,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,2024-05-17,Standard,202.71,3348.35,Extended Warranty,Accessory,Impulse Item,2024-05
12169,59,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-05-21,Same Day,0.0,459.5,None,None,None,2024-05
12171,71,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-01-14,Same Day,0.0,1348.64,None,None,None,2024-01
12171,71,Male,No,Tablet,TBL345,3,Completed,PayPal,5504.87,786.41,7,2024-01-14,Expedited,0.0,5504.87,None,None,None,2024-01
12171,71,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-05-05,Standard,98.97,773.2900000000001,Extended Warranty,Impulse Item,None,2024-05
12172,31,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4595.0,459.5,10,2024-02-09,Standard,124.6,4719.6,Extended Warranty,Extended Warranty,None,2024-02
12172,31,Male,No,Smartwatch,SWT567,3,Completed,PayPal,3216.5,459.5,7,2024-07-28,Standard,0.0,3216.5,None,None,None,2024-07
12174,70,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-06-02,Expedited,117.52,1496.02,Extended Warranty,Accessory,Accessory,2024-06
12175,62,Female,No,Smartphone,SMP234,2,Completed,PayPal,6838.08,1139.68,6,2024-05-17,Standard,97.35,6935.43,Extended Warranty,Accessory,None,2024-05
12175,62,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,6291.28,786.41,8,2024-09-11,Expedited,77.1,6368.38,Accessory,None,None,2024-09
12176,18,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,459.5,459.5,1,2024-07-19,Standard,0.0,459.5,None,None,None,2024-07
12177,29,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,5698.4,1139.68,5,2024-02-13,Expedited,0.0,5698.4,None,None,None,2024-02
12179,78,Female,No,Tablet,TBL345,2,Completed,Credit Card,6291.28,786.41,8,2024-03-06,Standard,114.88,6406.16,Impulse Item,Impulse Item,None,2024-03
12179,78,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1805.9,361.18,5,2024-06-29,Same Day,166.66,1972.5600000000002,Extended Warranty,Accessory,Accessory,2024-06
12181,25,Male,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-04-05,Same Day,43.97,2211.0499999999997,Extended Warranty,Extended Warranty,None,2024-04
12181,25,Male,No,Smartwatch,SWT567,5,Completed,PayPal,2757.0,459.5,6,2024-07-08,Standard,195.39,2952.39,Accessory,Accessory,Extended Warranty,2024-07
12182,50,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,6743.2,674.32,10,2024-03-22,Same Day,133.91,6877.11,Impulse Item,Impulse Item,None,2024-03
12182,50,Male,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,2024-08-05,Same Day,157.91,2855.19,Accessory,Accessory,None,2024-08
12183,48,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,2297.5,459.5,5,2024-05-21,Standard,157.23,2454.73,Impulse Item,Impulse Item,Impulse Item,2024-05
12186,70,Male,No,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,2024-03-09,Same Day,55.19,6893.2699999999995,Accessory,Accessory,None,2024-03
12186,70,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-07-26,Standard,35.98,2315.34,Extended Warranty,None,None,2024-07
12186,70,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,2024-09-02,Standard,54.43,6797.63,Accessory,None,None,2024-09
12187,26,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,1838.0,459.5,4,2024-03-21,Standard,105.97,1943.97,Extended Warranty,Accessory,None,2024-03
12188,64,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-02-10,Same Day,75.96,1454.46,Impulse Item,None,None,2024-02
12188,64,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,2024-03-09,Standard,126.56,3738.36,Extended Warranty,Extended Warranty,Extended Warranty,2024-03
12190,47,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,3611.8,361.18,10,2024-01-03,Same Day,135.2,3747.0,Extended Warranty,Accessory,Impulse Item,2024-01
12191,49,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,4135.5,459.5,9,2024-09-02,Same Day,0.0,4135.5,None,None,None,2024-09
12194,37,Female,Yes,Tablet,TBL345,4,Cancelled,PayPal,3145.64,786.41,4,2024-01-14,Expedited,39.64,3185.2799999999997,Accessory,None,None,2024-01
